review_id,review_body,stars,product_category
es_0765854,Es la segunda funda que pido porque había pedido otro modelo con purpurina y venía sucio descosido y soltaba purpurina. Pedí este modelo para evitar eso y aún así tiene alguna costura mal rematada. Pero lo peor que le veo es que es EXTREMADAMENTE DURA y me cuesta mucho sacar la cámara de la funda una vez que la metí dentro. Uso la cámara instax mini 9,Negativa,camera
es_0369384,"No huele bien, ademas pedí el aroma a lavanda y me enviaron otro que se negaron a cambiarme, fatal",Negativa,pet_products
es_0293839,"durante mucho tiempo lo quería pero me fue imposible usarlo, estabilizarlo con la cámara no fue posible. vi los vídeos en youtube y parecía fácil, asi que lo tuve que devolver por no poder usarlo, puede ser que estuviera defectuoso o simplemente es mas complicado de lo que explican",Negativa,camera
es_0929173,"El libro me ha decepcionado, porque esperaba más de él... Creo que las cosas que cuenta son bastante básicas si estás informado sobre el tema de la nutrición sana, no me ha aportado nada nuevo, también me parece repetitivo.",Negativa,book
es_0695740,"El corte entre la manga y el cuello no es como aparece en la foto. Es tan grande ese espacio que se te ve TODO el sujetador. Así que nada, una vez más he perdido el dinero.",Negativa,apparel
es_0445282,"Demasiado normal, no cubre el total de la pantalla y yo creo que se va a despegar muy rapido",Negativa,wireless
es_0648125,"Pedí el producto con colchón, pague más por ello. El colchón no ha llegado",Negativa,baby_product
es_0700503,No me ha valido pq no coinciden los botones de los lados ni la del cargador,Negativa,wireless
es_0523830,"La tinta no se quedaba bien en la cartulina, había veces que dejaba de escribir",Negativa,office_product
es_0502000,No tiene sistema de auto limpiado como algunos mam,Negativa,baby_product
es_0294499,"Muy decepcionado por encontrarme con el embalaje abierto, da sensación de recibir un producto devuelto o peor. Creo que Amazon debería cuidar su envío para mantener la confianza de sus clientes.",Negativa,home
es_0670486,Pues el producto genial justo hasta que se cumplió la garantía de Amazon. En ese momento me empezó a dar fallos y a los 4 días de cumplirse la garantía me dejó de funcionar y empezó a oler a quemado. Me puse en contacto con los de Amazon y no me dan ninguna solución. Muy decepcionado. No lo aconsejo.,Negativa,pc
es_0633469,"El libro me gusta. Doy la mas baja puntuación por los problemas de pago que he tenido con Amazon dada su politica de no aceptar tarjeta bancaria (valida y operativa y con la que pago siempre) al tener próxima su caducidad. En mi caso le faltan casi 4 meses para caducar y reiteradamente Amazon me ha rechazado el pago por ello. Es surrealista, querer pagar y no poder!",Negativa,book
es_0365886,"No puedo opinar sobre el aún no lo hemos utilizado ,me da algo de miedo al ver los comentarios que no me fije ,ya que en ellos pone que no están contentos.",Negativa,watch
es_0013926,"Mala experiencia, no me ha durado ni 3 meses. La regleta se apaga sola al cabo de unos pocos minutos de estar encendida. La uso para la tele y el decodificador, por lo que la carga eléctrica que tiene que soportar en mínima. Tengo otros dispositivos iguales de otra marca y con mucho mas tiempo de uso que funcionan correctamente.",Negativa,home_improvement
es_0139906,No me llega. La empresa me da largas.,Negativa,video_games
es_0071136,No duraba nada y Se ha estropeado en seguida,Negativa,wireless
es_0918802,No me gusta poca calidad,Negativa,wireless
es_0959785,"Se rompió la pestaña en el segundo uso con el bebé dentro, no lo recomiendo para nada, muy difícil de abrir.",Negativa,baby_product
es_0542878,Después de montarlo lo volvimos a montar y lo devolvimos. Calidad pésima,Negativa,furniture
es_0724929,No hace ni tres meses que las llevo puestas y ya hacen ruido,Negativa,automotive
es_0323394,"los acabo de devolver, a la tercera carga ya no cargan. La Luz se pone verde pero cuando los enciendes se apagan solos por falta de batería.",Negativa,wireless
es_0694823,"La puerta y la parte inferior me llegaron rotas,",Negativa,home_improvement
es_0882985,"Me falta una explicación en español, o un tutorías. Ya veré si puedo manejarlo y sacarlo partido.",Negativa,sports
es_0234821,"El ventilador es muy silencioso,al nivel 1 no se nota para nada que tengamos un ventilador puesto.Lo malo es que al quitar unas pegatinas que llevan las aspas para saber cual es la parte de arriba al quitarlas en 3 aspas habia desconchados.Tambien nos falta instrucciones de como montar la pieza que necesita para funcionar el mando.",Negativa,home
es_0370127,"Compré 2 camisetas, una negra y una blanca. Cada una tiene un tamaño distinto, siendo ambas de la misma talla.",Negativa,apparel
es_0682382,"Podía ser más barato, es pesado",Negativa,kitchen
es_0165685,madre mía me an cobrado tanto dinero y n trae nada haci n eso estafa,Negativa,drugstore
es_0612252,Buen material pero no entra en la puerta de donde lo quería colocar ya que se queda corto de largo y no cabe en muchos espacios .. tendría que ser un poco más largo de centímetro sé de largo para que no choque con el borde superior de dentro el armario . Depende q cocinas no cabrá,Negativa,home
es_0563980,"A ver no valen lo que cobran, se escuchan muy bien si los quieres sólo para ver la tele o escuchar música pero si recibes una llamada van fatal, he usado JBL y van mucho mejor por menos precio.. los he devuelto... mala compra",Negativa,electronics
es_0950697,"No funciona bien, no hace bien las tiras y no todo el producto se puede aprovechar. Creo que no es de razón que un producto, no sirva para hacer lo que dice en pleno siglo XXI.",Negativa,kitchen
es_0119224,Viene con una caja de plástico una de cartón. La de cartón llegó sin el precinto de un lateral. Creo que ya la había abierto alguien antes.,Negativa,home_improvement
es_0571700,Este mando de Universal tiene poco porque no vale para cualquier tele de la marca sony yo lo he comprado como universal y no me ha valido para nada,Negativa,wireless
es_0565788,La calidad es buena y el diseño bonito. Es solo que parece un portadocumentos más que una mochila de uso diario,Negativa,shoes
es_0481564,"Compré esta tostadora precisamente por la cantidad de referencias positivas que tenia en Amazon. No se si es que la mía ha salido mal o que pero después de probarla tengo que decir que estoy totalmente en desacuerdo con ellas. Principalmente por dos razones: - Tarda mucho en calentar: La tostadora tiene la típica ruedecilla de regulación pero es inutil puesto que la tienes que tener casi al tope para un tostado normal. - No calienta uniformemente: Particularmente este punto me molesta y lo he intentado todo, poner la rebanada al revés, en diagonal... tuesta más por la parte inferior que por la superior. Como puntos positivos, por esto pongo una estrella, el diseño. Es bonita, fácil de limpiar y ocupa poco espacio pero por todo lo demás un despropósito, ya estoy fuera de la garantia pero seguramente me compraré otra. Esta no sirve.",Negativa,kitchen
es_0810161,Los colores son más oscuros que lo que parece,Negativa,home
es_0968114,"Como organizador de maleta, cumplen. No es una tela de gran calidad, pero esta bien. Sin embargo, no comprimen realmente la ropa, la cremallera se estropea muy rápido.",Negativa,luggage
es_0061844,"No hace mal café, pero el sistema de filtrado no es bueno. Si llenas demasiado el depósito del café, este se desborda y entran posos en la jarra, así que hay que llenarlo solamente hasta la mitad, perdiendo por tanto gran parte de la capacidad que tiene la jarra.",Negativa,kitchen
es_0395927,Me llego una fotocopia y en formato grande como una revista. Horrible,Negativa,book
es_0792641,Las placas no tienen la suficiente profundidad para que la tinta se agarre. Una perdida de tiempo y dinero,Negativa,beauty
es_0416801,Pone que es para iPhone 7 pero no cabe en él la han hecho más pequeña y intentaba poner mi móvil y no cabía,Negativa,wireless
es_0802606,"Una simple banda de goma adhesiva que viene deformada por culpa de la forma en la que está embalada,adhesivo poco consistente,no lo recomiendo.",Negativa,home_improvement
es_0594643,"No e visto en mi vida un reloj tan grande, muy mal se debería de poner en la decripcion!!! Penoso",Negativa,wireless
es_0639497,"Lo devuelvo porque empezó a escucharse mal, pero por lo demás todo bien.",Negativa,electronics
es_0500410,"Piñata muy pequeña para hacer fiesta niños, capacidad escasa para productos y calidad baja. La cogerla se rompió enseguida. Y",Negativa,toy
es_0927879,"La calidad del coche es buena pero el acabado de pintura chapucero: como se puede ver en la foto, al pintar las ruedas de rojo también han pintado la carrocería. Está así por los dos lados.",Negativa,toy
es_0076446,Amazon me envía por segunda vez la plancha sin embalaje de Amazon ¿se les han acabado las cajas? No respetan la privacidad de los pedidos,Negativa,kitchen
es_0070349,"El juguete al niño le gusta, claro. Pero cuesta mucho meter y sacar las figuras del vehículo. Además la figura se ha roto en dos semanas (no serán más de 3 o 4 horas de juego).",Negativa,toy
es_0321943,"La verdad es que no estoy nada contento. Todo iba bien hasta que se me formó una burbuja de aire entre la pantalla y el vidrio. Al levantar el cristal desde la esquina ya la hemos liado. Me ha quedado levantado lo justo para que se que quede aire dentro y no sea perfecto la unión. Puede ser error mío y lo asumo, pero ya me dirás cómo lo hago sino....",Negativa,wireless
es_0243478,Muy mala calidad. No funciona correctamente tanto como linterna que como cargador de batería.,Negativa,home_improvement
es_0072992,De mala calidad y los imanes que trae no son suficiente y algunos rotos. Lo que falla son las puertas.,Negativa,home
es_0223002,"La historia es buena, pero mal escrita y peor revisada. Se mezclan los nombres de los protagonistas, y se cambia la ortografía de los nombres. Me parecía una mala traducción, pero según parece, fue escrito en castellano. Sugiero que se retire y que se revise a fondo.",Negativa,digital_ebook_purchase
es_0229646,"Me gusta la funda, rápida la entrega. Cuesta poner el anclaje del cargador y después se queda abierto. Aunque al poco se pone en su sitio. El sonido baja muchisimo por los pocos agujeros que tiene y lo mal colocados que están. Cambiaré de funda en cuanto pueda.",Negativa,wireless
es_0517960,"La calidad me pareció excelente y muy buena la relación calidad-precio. Sin embargo no cubre toda la pantalla, las esquinas quedan desprotegidas. Leo el resto de comentarios y no leo que a nadie le ocurra esto. No lo devolveré porque lo utilizaré de todas formas.",Negativa,pc
es_0347423,"No me ha gustado porque tiene un problema técnico y el equipo de soporte de CECOTEC es muy ineficaz, casi inexistente.",Negativa,kitchen
es_0209407,"En la descripción del artículo no figura de modo claro el diámetro , me he encontrado una cazuela de 8 litros excesivamente alta y con poco diámetro lo que la hace incómoda a la hora de añadir los alimentos ya que implica que vayan unos encima de otros aunque sea poca la cantidad a cocinar, unos trozos de carne por ejemplo.",Negativa,home
es_0322140,"El producto es ideal, fácil de limpiar y cómodo para la bebé a parte de ser muy completo ya que tanto el respaldo como la silla se pueden mover. La única pega ha sido la entrega, nadie se puso en contacto conmigo para decirme que cuando llevaron el paquete a casa y no me encontraron dejarían la trona en un punto de recogida de DHL. Por mas que mirara el seguimiento en amazon me ponía que la trona había sido entregada y no daba mas detalles. Hasta que la final, investigando por mi cuenta, me pude meter en la pagina de DHL poner el numero de seguimiento y por fin salió la dirección de donde habían dejado la bendita trona.",Negativa,baby_product
es_0763895,"Hace años que tengo Suunto y nunca había tenido problemas, pero en el ultimo año he cambiado el sensor tres veces, sencillamente deja de funcionar. Lo he intentado con dos relojes diferentes y nada, al cuarto o quinto día, ya no funciona, así que habrá que pasarse a GARMIN",Negativa,sports
es_0962021,Ni comparación con la original pero por 8 euros tampoco podemos pedir mucho más. A ver cuanto dura que la he puesto hoy .,Negativa,sports
